"3_judge_dc","docket","name","citation.led","citation.lexis","citation.sct","citation.us","decision.authority","decision.direction","decision.dissent agrees","decision.jurisdiction","decision.precedent altered?","decision.term","decision.type","decision.unconstitutional","decision.winning party","id.case","id.case issues","id.docket","id.vote","issue.area","issue.id","issue.text","laws.id","laws.type","lower court.direction","lower court.disagreement?","lower court.disposition","lower court.reasons","natural court.chief","natural court.id","natural court.period","origin.id","origin.name","source.id","source.name","voting.majority","voting.minority","voting.split on second","voting.unclear","arguments.petitioner.entity","arguments.petitioner.id","arguments.respondent.entity","arguments.respondent.id","decision.admin action.agency","decision.admin action.id","decision.case.disposition","decision.case.unusual","decision.date.day","decision.date.full","decision.date.month","decision.date.year","voting.majority assigner.id","voting.majority assigner.name","voting.majority writer.id","voting.majority writer.name"
"True","83","UNITED STATES v. ALBERTINI","86 L. Ed. 2d 536","1985 U.S. LEXIS 100","105 S. Ct. 2897","472 U.S. 675","4.0","conservative","True","cert","True","1984","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1984-139","1984-139-01-01","1984-139-01","1984-139-01-01-01","First Amendment","30150","protest demonstrations (other than as pertains to sit-in demonstrations): demonstrations and other forms of protest based on First Amendment guarantees","6","Infrequently litigated statutes","liberal","True","reversed","no reason given","Burger","1507","7","63","Hawaii U.S. District Court","29","U.S. Court of Appeals  Ninth Circuit","6","3","True","True","United States","27","protester / demonstrator / picketer or pamphleteer (non-employment related) / or non-indigent loiterer","218","Unidentifiable ","118","reversed and remanded","True","24","6/24/1985","6","1985","99","WEBurger","104","SDOConnor"
"True","77","STAFFORD, U.S. ATTORNEY, et al. v. BRIGGS et al.","63 L. Ed. 2d 1","1980 U.S. LEXIS 76","100 S. Ct. 774","444 U.S. 527","4.0","conservative","True","cert","True","1979","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1979-033","1979-033-01-01","1979-033-01","1979-033-01-01-01","Judicial Power","90140","venue","6","Infrequently litigated statutes","liberal","True","reversed","to resolve question presented","Burger","1506","6","55","District Of Columbia U.S. District Court","32","U.S. Court of Appeals  District of Columbia Circuit (includes the Court of Appeals for the District of Columbia but not the District of Columbia Court of Appeals  which has local jurisdiction)","5","2","True","True","governmental official / or an official of an agency established under an interstate compact","19","protester / demonstrator / picketer or pamphleteer (non-employment related) / or non-indigent loiterer","218","Unidentifiable ","118","reversed and remanded","True","20","2/20/1980","2","1980","99","WEBurger","99","WEBurger"
"True","1","VIRGINIA v. BARRY ELTON BLACK, RICHARD J. ELLIOTT, AND JONATHAN O'MARA","155 L. Ed. 2d 535","2003 U.S. LEXIS 2715","123 S. Ct. 1536","538 U.S. 343","2.0","liberal","True","cert","True","2002","opinion of the court (orally argued)","state or territorial law/reg or const provision unconstitutional","petitioning party received a favorable disposition","2002-039","2002-039-01-01","2002-039-01","2002-039-01-01-01","First Amendment","30150","protest demonstrations (other than as pertains to sit-in demonstrations): demonstrations and other forms of protest based on First Amendment guarantees","2","Constitutional Amendment","liberal","True","affirmed and reversed (or vacated) in part and remanded","no reason given","Rehnquist","1607","7","302","State Trial Court","300","State Supreme Court","7","2","True","True","State","28","protester / demonstrator / picketer or pamphleteer (non-employment related) / or non-indigent loiterer","218","Unidentifiable ","118","reversed and remanded","True","7","4/7/2003","4","2003","102","WHRehnquist","104","SDOConnor"
"True","2","YOUNGER, DISTRICT ATTORNEY OF LOS ANGELES COUNTY v. HARRIS et al.","27 L. Ed. 2d 669","1971 U.S. LEXIS 136","91 S. Ct. 746","401 U.S. 37","7.0","conservative","True","appeal","True","1970","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1970-035","1970-035-01-01","1970-035-01","1970-035-01-01-01","Judicial Power","90030","comity: First Amendment","5","Other","liberal","True","the decision the Supreme Court reviewed is that of a trial court or if the case arose under the Supreme Court's original jurisdiction ","case did not arise on cert or cert not granted","Burger","1502","2","48","California Central U.S. District Court","48","California Central U.S. District Court","8","1","True","True","State","28","protester / demonstrator / picketer or pamphleteer (non-employment related) / or non-indigent loiterer","218","Unidentifiable ","118","reversed and remanded","True","23","2/23/1971","2","1971","99","WEBurger","78","HLBlack"
"True","85","SHAARE TEFILA CONGREGATION et al. v. COBB et al.","95 L. Ed. 2d 594","1987 U.S. LEXIS 2053","107 S. Ct. 2019","481 U.S. 615","4.0","liberal","True","cert","True","1986","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1986-094","1986-094-01-01","1986-094-01","1986-094-01-01-01","Civil Rights","20400","liability, civil rights acts (cf. liability, governmental and liability, nongovernmental; cruel and unusual punishment, non-death penalty)","3","Federal Statute","conservative","True","affirmed","no reason given","Rehnquist","1601","1","79","Maryland U.S. District Court","24","U.S. Court of Appeals  Fourth Circuit","9","0","True","True","religious organization / institution / or person","130","protester / demonstrator / picketer or pamphleteer (non-employment related) / or non-indigent loiterer","218","Unidentifiable ","118","reversed and remanded","True","18","5/18/1987","5","1987","102","WHRehnquist","95","BRWhite"
"True","6","MICHAEL W. SOLE, SECRETARY, FLORIDA DEPARTMENT OF ENVIRONMENTAL PROTECTION, et al. v. T. A. WYNER, et al.","167 L. Ed. 2d 1069","2007 U.S. LEXIS 6962","127 S. Ct. 2188","551 U.S. 74","4.0","conservative","True","cert","True","2006","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","2006-051","2006-051-01-01","2006-051-01","2006-051-01-01-01","Attorneys","60010","attorneys' and governmental employees' or officials' fees or compensation or licenses","3","Federal Statute","liberal","True","affirmed","to resolve question presented","Roberts","1702","2","58","Florida Southern U.S. District Court","31","U.S. Court of Appeals  Eleventh Circuit","9","0","True","True","state department or agency","7","protester / demonstrator / picketer or pamphleteer (non-employment related) / or non-indigent loiterer","218","Unidentifiable ","118","reversed and remanded","True","4","6/4/2007","6","2007","111","JGRoberts","109","RBGinsburg"
"True","17","AMERICAN LEGION v. AMERICAN HUMANIST ASSOCIATION","204 L. Ed. 2d 452","2019 U.S. LEXIS 4182","139 S. Ct. 2067","unspecified","2.0","conservative","True","cert","True","2018","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","2018-048","2018-048-01-01","2018-048-01","2018-048-01-01-01","First Amendment","30170","establishment of religion (other than as pertains to parochiaid:)","2","Constitutional Amendment","liberal","True","reversed","no reason given","Roberts","1707","7","79","Maryland U.S. District Court","24","U.S. Court of Appeals  Fourth Circuit","7","2","True","True","veteran","250","protester / demonstrator / picketer or pamphleteer (non-employment related) / or non-indigent loiterer","218","Unidentifiable ","118","reversed and remanded","True","20","6/20/2019","6","2019","111","JGRoberts","112","SAAlito"
"True","99","DONALD SAUCIER v. ELLIOT M. KATZ AND IN DEFENSE OF ANIMALS","150 L. Ed. 2d 272","2001 U.S. LEXIS 4664","121 S. Ct. 2151","533 U.S. 194","7.0","liberal","True","cert","True","2000","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","2000-075","2000-075-01-01","2000-075-01","2000-075-01-01-01","Economic Activity","80060","liability, governmental: tort or contract actions by or against government or governmental officials other than defense of criminal actions brought under a civil rights action.","10","Unspecified","liberal","True","affirmed","no reason given","Rehnquist","1607","7","60","Georgia Northern U.S. District Court","25","U.S. Court of Appeals  Fifth Circuit","9","0","True","True","military personnel / or dependent of / including reservist","186","protester / demonstrator / picketer or pamphleteer (non-employment related) / or non-indigent loiterer","218","Unidentifiable ","118","reversed and remanded","True","18","6/18/2001","6","2001","102","WHRehnquist","106","AMKennedy"
"True","72","SCHLESINGER, SECRETARY OF DEFENSE, et al. v. RESERVISTS COMMITTEE TO STOP THE WAR et al.","41 L. Ed. 2d 706","1974 U.S. LEXIS 17","94 S. Ct. 2925","418 U.S. 208","7.0","conservative","True","cert","True","1973","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1973-158","1973-158-01-01","1973-158-01","1973-158-01-01-01","Judicial Power","90300","standing to sue: taxpayer's suit","10","Unspecified","liberal","True","affirmed","to resolve question presented","Burger","1504","4","55","District Of Columbia U.S. District Court","32","U.S. Court of Appeals  District of Columbia Circuit (includes the Court of Appeals for the District of Columbia but not the District of Columbia Court of Appeals  which has local jurisdiction)","6","3","True","True","Department or Secretary of Defense (and Department or Secretary of War)","324","protester / demonstrator / picketer or pamphleteer (non-employment related) / or non-indigent loiterer","218","Unidentifiable ","118","reversed and remanded","True","25","6/25/1974","6","1974","99","WEBurger","99","WEBurger"
"True","71","LLOYD CORP., LTD. v. TANNER et al.","33 L. Ed. 2d 131","1972 U.S. LEXIS 137","92 S. Ct. 2219","407 U.S. 551","2.0","conservative","True","cert","True","1971","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1971-158","1971-158-01-01","1971-158-01","1971-158-01-01-01","First Amendment","30010","First Amendment, miscellaneous (cf. comity: First Amendment)","2","Constitutional Amendment","liberal","True","affirmed","to resolve question presented","Burger","1504","4","108","Oregon U.S. District Court","29","U.S. Court of Appeals  Ninth Circuit","5","4","True","True","shopping center / mall","235","protester / demonstrator / picketer or pamphleteer (non-employment related) / or non-indigent loiterer","218","Unidentifiable ","118","reversed and remanded","True","22","6/22/1972","6","1972","99","WEBurger","101","LFPowell"
"True","73","EASTLAND et al. v. UNITED STATES SERVICEMEN'S FUND et al.","44 L. Ed. 2d 324","1975 U.S. LEXIS 65","95 S. Ct. 1813","421 U.S. 491","1.0","conservative","True","cert","True","1974","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1974-104","1974-104-01-01","1974-104-01","1974-104-01-01-01","First Amendment","30050","legislative investigations: concerning internal security only","1","Constitution","liberal","True","reversed","to resolve question presented","Burger","1504","4","55","District Of Columbia U.S. District Court","32","U.S. Court of Appeals  District of Columbia Circuit (includes the Court of Appeals for the District of Columbia but not the District of Columbia Court of Appeals  which has local jurisdiction)","8","1","True","True","U.S. Senate","22","protester / demonstrator / picketer or pamphleteer (non-employment related) / or non-indigent loiterer","218","Unidentifiable ","118","reversed and remanded","True","27","5/27/1975","5","1975","99","WEBurger","99","WEBurger"
"True","78","FARE, ACTING CHIEF PROBATION OFFICER v. MICHAEL C.","61 L. Ed. 2d 197","1979 U.S. LEXIS 133","99 S. Ct. 2560","442 U.S. 707","2.0","conservative","True","cert","True","1978","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1978-133","1978-133-01-01","1978-133-01","1978-133-01-01-01","Criminal Procedure","10100","Miranda warnings","2","Constitutional Amendment","liberal","True","reversed","no reason given","Burger","1506","6","302","State Trial Court","300","State Supreme Court","5","4","True","True","State","28","juvenile","175","Unidentifiable ","118","reversed and remanded","True","20","6/20/1979","6","1979","99","WEBurger","100","HABlackmun"
"True","77","SWISHER, STATE'S ATTORNEY FOR BALTIMORE CITY, et al. v. BRADY et al.","57 L. Ed. 2d 705","1978 U.S. LEXIS 4","98 S. Ct. 2699","438 U.S. 204","2.0","conservative","True","appeal","True","1977","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1977-145","1977-145-01-01","1977-145-01","1977-145-01-01-01","Civil Rights","20170","juveniles (cf. rights of illegitimates)","2","Constitutional Amendment","liberal","True","the decision the Supreme Court reviewed is that of a trial court or if the case arose under the Supreme Court's original jurisdiction ","case did not arise on cert or cert not granted","Burger","1506","6","79","Maryland U.S. District Court","79","Maryland U.S. District Court","6","3","True","True","State","28","juvenile","175","Unidentifiable ","118","reversed and remanded","True","26","6/26/1978","6","1978","99","WEBurger","99","WEBurger"
